date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),value_of_product_lost_(b)
05/20/13,GT,NEWCASTLE,OK,MCCLAIN,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,0,0,$2339727,$2457
11/12/12,GT,TULSA,OK,TULSA,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$35020,$34720
08/07/08,GT,ELK CITY,OK,BECKHAM,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$210428,$37628
11/08/06,GT,OKLAHOMA CITY,OK,OKLAHOMA,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$94872,$69876
09/01/06,GT,EDMOND,OK,OKLAHOMA COUNTY,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$305320,$10159
