date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
08/20/12,HL,WHITE OAK,TX,GREGG,CORROSION,INTERNAL,0,0,$21700,5,5
