date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c),value_of_product_lost_(d)
04/28/15,GT,CORPUS CHRISTI,TX,NUECES,ALL OTHER CAUSES,UNKNOWN,0,0,$1451027,N/A,N/A,$1027
