date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),value_of_product_lost_(b)
07/19/14,GT,PORT ALLEN,LA,WEST BATON ROUGE,ALL OTHER CAUSES,UNKNOWN,0,0,$1000327,$327
04/24/13,GT,KROTZ SPRINGS,LA,ST. LANDRY,CORROSION,INTERNAL,0,0,$61064,$593
08/06/12,GT,BATON ROUGE,LA,EAST BATON ROUGE WEST BATON,OTHER OUTSIDE FORCE DAMAGE,MARITIME EQUIPMENT OR VESSEL ADRIFT,0,0,$96700,$24700
03/22/10,GT,BERWICK,LA,ST. MARY,CORROSION,EXTERNAL,0,0,$551230,$15953
