date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),value_of_product_lost_(b)
11/14/12,GT,EASTCHESTER,NY,WESTCHESTER,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$122522,$22
11/10/12,GT,WHITE PLAINS,NY,WESTCHESTER,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$1262048,$48
05/22/12,GT,MT. VERNON,NY,WESTCHESTER,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$33096,$14
01/23/12,GT,NEW YORK,NY,BRONX,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$390107,$407
12/14/11,GT,NEW YORK,NY,BRONX,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$41413,$1095
