date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
12/12/11,HL,LOS ANGELES,CA,LOS ANGELES COUNTY,CORROSION,INTERNAL,0,0,$73050,0,0
