date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
11/06/09,HL,MOUNT VERNON,IN,POSEY,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$21615,200,8
