date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),value_of_product_lost_(b)
07/05/14,GT,BERCLAIR,TX,GOLIAD,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0,0,$90000,$15000
01/03/08,GT,BAY CITY,TX,MATAGORDA,MATERIAL/WELD/EQUIP FAILURE,BUTT WELD,0,0,$211058,$148500
