date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),value_of_product_lost_(b)
07/12/14,GT,DEER PARK,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,CONSTRUCTION INSTALLATION OR FABRICATION-RELATED,0,0,$63164,$1194
05/08/13,GT,CROCKETT,TX,HOUSTON,MATERIAL/WELD/EQUIP FAILURE,COMPRESSOR OR COMPRESSOR-RELATED EQUIPMENT,0,0,$7502188,$483
08/25/07,GT,HENDERSON,TX,RUSK,CORROSION,INTERNAL,0,0,$654471,$287221
06/05/07,GT,GALVESTON,TX,GALVESTON,ALL OTHER CAUSES,UNKNOWN,0,0,$80000,$0
10/12/06,GT,,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,JOINT/FITTING/COMPONENT,0,0,$50053,$157
