date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
08/13/13,HL,LITTLETON,WV,WETZEL,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,$4917350,11405,11405
