date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c),value_of_product_lost_(d)
06/24/14,HL,LOS ANGELES,CA,,CORROSION,INTERNAL,0,0,$185525,0,0,$25
