"hashtag","tweet_utc_date","user_name","user_screen_name","tweet_text","tweet_urltweet_id","user_profile_image_url","user_location"
"#CAElection","2014-11-05 08:17:28+00:00","Good News, Bitches!","goodnewsbitches","RT @SFGate: Update: California voters rejected Prop. 48, which would have allowed a casino in Madera County http://t.co/V79lYdYcXT #CAElect","https://twitter.com/goodnewsbitches/status/529910355518947328","529910355518947328","http://pbs.twimg.com/profile_images/529692551238787072/DS7UHiic_normal.jpeg","
"#CAElection","2014-11-05 08:15:11+00:00","SFGate","SFGate","Update: California voters rejected Prop. 48, which would have allowed a casino in Madera County http://t.co/V79lYdYcXT #CAElection","https://twitter.com/SFGate/status/529909781973061632","529909781973061632","http://pbs.twimg.com/profile_images/529393118534062080/JpsmN4_9_normal.png","San Francisco"
"#CAElection","2014-11-05 08:08:21+00:00","Jessica Calefati","Calefati","RT @MelodyGutierrez: SFs @DavidChiu pulls ahead of @DavidCamposSF in state Assembly race, writes @mlagos. #CaLeg #CAElection http://t.co/g","https://twitter.com/Calefati/status/529908059020070912","529908059020070912","http://pbs.twimg.com/profile_images/448986515444486144/_k0NJG9X_normal.jpeg","Sacramento, CA"
"#CAElection","2014-11-05 08:05:29+00:00","Melody Gutierrez","MelodyGutierrez","SFs @DavidChiu pulls ahead of @DavidCamposSF in state Assembly race, writes @mlagos. #CaLeg #CAElection http://t.co/gCcdaQyrjn","https://twitter.com/MelodyGutierrez/status/529907340708171776","529907340708171776","http://pbs.twimg.com/profile_images/529126643743207425/S_tQipz1_normal.jpeg","Sacramento"
"#CAElection","2014-11-05 08:03:14+00:00","Brian Maxey","BrianMMaxey","RT @MelodyGutierrez: Incumbent @TomTorlakson pulls ahead of @MarshallTuck in state schools chief race, writes @jilltucker #CAElection http:","https://twitter.com/BrianMMaxey/status/529906774581592064","529906774581592064","http://pbs.twimg.com/profile_images/378800000550314076/f3f9331772dfa4934231e6d41deab123_normal.jpeg","Central Coast, California"
"#CAElection","2014-11-05 08:03:07+00:00","Melody Gutierrez","MelodyGutierrez","Incumbent @TomTorlakson pulls ahead of @MarshallTuck in state schools chief race, writes @jilltucker #CAElection http://t.co/fvsVQJq09i","https://twitter.com/MelodyGutierrez/status/529906744303300608","529906744303300608","http://pbs.twimg.com/profile_images/529126643743207425/S_tQipz1_normal.jpeg","Sacramento"
"#CAElection","2014-11-05 08:03:01+00:00","Lindsay","LindzBatt","RT @SFGate: Update: California voters pass water bond Prop 1 &amp; crime sentence-reducing Prop 47
http://t.co/MLhE6BZVm4 #CAElection","https://twitter.com/LindzBatt/status/529906718793142272","529906718793142272","http://pbs.twimg.com/profile_images/476052023452786688/4qIE8rEh_normal.jpeg","San Francisco"
"#CAElection","2014-11-05 08:02:30+00:00","Ian Kalin","IanJKalin","RT @sfchronicle: Soda tax fizzles in SF, but pops in Berkeley. http://t.co/BcGuEHNzcU  #CAElection http://t.co/92RPw1O7BY","https://twitter.com/IanJKalin/status/529906586517778433","529906586517778433","http://pbs.twimg.com/profile_images/445608118806802432/uT3FzPew_normal.jpeg","San Francisco, CA"
"#CAElection","2014-11-05 08:01:42+00:00","Melody Gutierrez","MelodyGutierrez","SF voters reject sugar tax  but not Berkeley voters, writes @hknightsf #CAElection http://t.co/V2gVQ8vF8g","https://twitter.com/MelodyGutierrez/status/529906388777336832","529906388777336832","http://pbs.twimg.com/profile_images/529126643743207425/S_tQipz1_normal.jpeg","Sacramento"
"#CAElection","2014-11-05 07:59:38+00:00","Carla Marinucci ","cmarinucci","RT @MelodyGutierrez: .@JerryBrownGov cruises to victory over @neelkashkari in #CAElection http://t.co/ncC9ZiMBxE @SFGate @cmarinucci http:/","https://twitter.com/cmarinucci/status/529905865848287234","529905865848287234","http://pbs.twimg.com/profile_images/3439458198/3734f51016c7643d66859e8dd354d979_normal.jpeg","San Francisco, CA USA"
"#CAElection","2014-11-05 07:59:28+00:00","Carla Marinucci ","cmarinucci","In Ebay's #CA15, freshman Dem @RepSwalwell looks heading to reelection with 70 percent of the vote #CAelection","https://twitter.com/cmarinucci/status/529905826077880321","529905826077880321","http://pbs.twimg.com/profile_images/3439458198/3734f51016c7643d66859e8dd354d979_normal.jpeg","San Francisco, CA USA"
